"k","alpha0","alpha1","beta1"
534,0.100392782032841,0.396221911143529,0.396987225006494
535,0.100427924169841,0.396740050133166,0.396590714042441
536,0.100380579483131,0.397101116311705,0.396501936736442
537,0.100414125311634,0.396862757044734,0.39646874168125
538,0.100454603526214,0.396886789143011,0.396314543411722
539,0.10039743222117,0.396950802103717,0.396333486844665
540,0.10040014866976,0.396998595641405,0.396251334609107
541,0.100387596122397,0.396909791371756,0.396251382795905
542,0.100421054372646,0.396762652622803,0.395975475276012
543,0.100392211083439,0.396697214401349,0.39592436064882
544,0.100368039941397,0.395999331639575,0.395874056466749
545,0.1003316140126,0.396241325811846,0.395832793814001
546,0.100320436993083,0.396225886276316,0.395814269419451
547,0.100371877360303,0.396000328345872,0.395969629209112
548,0.1006149836121,0.396040858020645,0.396185050219126
549,0.100676869792149,0.395997908157717,0.396147220680171
550,0.100705029363897,0.396042464198726,0.39607288383022
551,0.100703254469879,0.395953959204361,0.396052770979066
552,0.100657097137392,0.395939442699266,0.395954707431316
553,0.100716447402275,0.395375451805503,0.395888625524812
554,0.100661986846401,0.395367778922824,0.395437030734717
555,0.100696898341393,0.395254302772433,0.39547085957517
556,0.100685944028253,0.39513169063498,0.395370089025077
557,0.100690802587135,0.395287974373351,0.395912128715896
558,0.100600459976308,0.394841495099326,0.395973038070277
559,0.100604165353403,0.394947492703702,0.395947133840288
560,0.100672394465078,0.394715309265308,0.395799721336302
561,0.100790326181407,0.394575465224791,0.39578631479916
562,0.100788171274505,0.394727943641496,0.395764873025499
563,0.100867713559045,0.394749003708789,0.395616272935247
564,0.100613401980895,0.394694450089284,0.395616448907836
565,0.100675720591296,0.394725824439626,0.395661877614138
566,0.100765428622125,0.394912207866225,0.395197294110619
567,0.100759483212167,0.394812999448664,0.395011418410537
568,0.100751148678016,0.395003122518588,0.395040970597799
569,0.100699894125698,0.39496595731876,0.395250825663421
570,0.100911853050099,0.394752926978641,0.395381745396337
571,0.100935979088852,0.394757083243096,0.395390884412157
572,0.101036678619992,0.39475589667184,0.395420606308339
573,0.101009892234225,0.39466950636583,0.395349778454484
574,0.10099704046315,0.394902643028389,0.395181238968565
575,0.100981577838075,0.39519573193297,0.395276087594165
576,0.101027769099079,0.394650092333823,0.39511811385341
577,0.101039270547416,0.394663177155704,0.394723703260781
578,0.100894426104124,0.395122580412291,0.394821068213167
579,0.100859166932469,0.395127790861814,0.394639212560931
580,0.100889984648349,0.39406347834885,0.394633669197476
581,0.100889183308273,0.393639829421846,0.394541856196678
582,0.100919971806493,0.393616489491038,0.394474165608417
583,0.100929030820566,0.393953179373509,0.394338001797662
584,0.100922544928706,0.393977402560065,0.394380719808649
585,0.100935027757784,0.39383153261275,0.394374415737338
586,0.10092526919135,0.393916226090116,0.394344846804876
587,0.100915418427287,0.393923208539361,0.39437321907962
588,0.100819734343821,0.394054789634294,0.394424935171539
589,0.100822433040184,0.39433306463452,0.394374508563687
590,0.100816854878785,0.394316959935704,0.394378888549757
591,0.10086773404749,0.39421671616402,0.394388514586077
592,0.100873632947981,0.394161492168441,0.394388819637751
593,0.100931091727313,0.393788986879216,0.394428812784846
594,0.100982330780156,0.394078582106056,0.394030476888282
595,0.100961247597959,0.394140530348717,0.393796537458629
596,0.100934923236266,0.393516635146439,0.394022565515945
597,0.100977482829374,0.394015830772694,0.39407169218058
598,0.101017545961839,0.392379152352991,0.394433669556356
599,0.100930957677625,0.39215925151705,0.394543142121724
600,0.100978674152155,0.392381844330839,0.39446990801249
601,0.100977632569055,0.392350116298222,0.394441409730317
602,0.10100103633729,0.392542286434776,0.394334502843801
603,0.100994447133527,0.392364592163186,0.394286582871371
604,0.10097432932842,0.392329950808112,0.394211244053309
605,0.100976041321009,0.391877982849886,0.394026723881347
606,0.1009438868357,0.391808673132021,0.394004684453673
607,0.101008972498191,0.392085974277245,0.393987417516625
608,0.100960633060378,0.392414896088294,0.393973356368824
609,0.100977429743591,0.392355667354089,0.39399206849375
610,0.100989011936584,0.39260269250018,0.393865321211275
611,0.101006208330807,0.392586866961878,0.393790408877776
612,0.100980339704417,0.392466170210567,0.393490636286743
613,0.100935964537859,0.392778083228817,0.393454285798757
614,0.100892720165553,0.392829444669484,0.393354160079896
615,0.10101560485364,0.393171746023387,0.393314100946346
616,0.101044170898447,0.393244879205408,0.393316914223559
617,0.100996031704047,0.392818123554686,0.393390676677495
618,0.100971700487151,0.392702729128064,0.393242815620061
619,0.100939259948499,0.393248854993775,0.393238936109198
620,0.100999546074199,0.393099461110572,0.393421770460177
621,0.100948079525574,0.393158047045565,0.393463793814928
622,0.100946101106722,0.393607106855004,0.393370028377002
623,0.100925377855452,0.39348447087464,0.393558611144778
624,0.101066731448007,0.393973846638081,0.393419836187177
625,0.101044512874456,0.393463988553312,0.393502049571942
626,0.1011009915907,0.393243677683217,0.39339551651615
627,0.101079414625505,0.39318511319569,0.393348252097774
628,0.101043904315926,0.393204382100233,0.393244758743689
629,0.101126124495268,0.392775316139187,0.39329298641134
630,0.100872553777378,0.392867385497204,0.39310935040827
631,0.100959711908233,0.393006422627204,0.393059590573214
632,0.10098429451497,0.392936214032128,0.392907017753024
633,0.100956944590225,0.393638918847247,0.393153524908774
634,0.100952118268303,0.393472849192926,0.393203419590229
635,0.100925075295731,0.393491482599417,0.393220487416248
636,0.100938863759852,0.393268425207238,0.393056774663772
637,0.100898067345859,0.393257996217842,0.39314501710953
638,0.100903644137284,0.393269048990248,0.39303809610046
639,0.100961546981122,0.39325852925037,0.392994292947286
640,0.101185157766179,0.392728703825036,0.392978034653698
641,0.101148696353005,0.39256693659466,0.39305144798421
642,0.100947506339619,0.392613644215022,0.39309092274621
643,0.100960505875043,0.392173228985902,0.393050391870377
644,0.100949276633662,0.392106286061867,0.393651153164131
645,0.10093380750114,0.3920367853807,0.393631515814741
646,0.100949954151777,0.392053571520116,0.3936062113769
647,0.100972157206775,0.391622292758765,0.393455176441433
648,0.100973648541459,0.391530394167993,0.393606037876097
649,0.10095784585502,0.391549183599882,0.393498922532515
650,0.100948719292128,0.391388330960779,0.393703006418398
651,0.100761460177301,0.391269329954694,0.393745344660675
652,0.100811247799193,0.391248383815314,0.3937984160938
653,0.100640909213428,0.391368382203008,0.393900882238542
654,0.100625893964556,0.391444582924142,0.393933951611455
655,0.100626859339692,0.391449742738698,0.393967342592849
656,0.100694793040464,0.391280284742435,0.393850778254536
657,0.100752542831012,0.392429742644994,0.393845887990569
658,0.100735324819081,0.393773128239407,0.393838209556904
659,0.100799676120068,0.393067851054426,0.393829961829115
660,0.100798986969341,0.393071801952737,0.394006953254279
661,0.100803544756096,0.392673279944497,0.393794828527822
662,0.100761473458819,0.392707720951385,0.393942902515322
663,0.100624474218572,0.392436446723791,0.393947317890936
664,0.100633364081013,0.392411441178925,0.394109890444831
665,0.100689648302704,0.392519132913122,0.394187760555813
666,0.100685303843576,0.392455355340128,0.394463366996908
667,0.100676505392231,0.392633062970715,0.394346200549111
668,0.10068539905192,0.392796275044587,0.393992358458939
669,0.100945883575353,0.392722292653893,0.394025222717072
670,0.100916527917935,0.392404272265081,0.393955851656709
671,0.100914274028055,0.392291992094163,0.39406973644334
672,0.100874829224568,0.391446069731873,0.394107190581572
673,0.100766854243828,0.391416733749844,0.394084786581288
674,0.100735704814317,0.391421647860899,0.394136935179119
675,0.100722186585289,0.391174148409762,0.394347069560625
676,0.100774328827693,0.391907707311511,0.394412940899775
677,0.10078478118387,0.391799430507056,0.394517464857485
678,0.100790723550709,0.391691913507737,0.394717678927525
679,0.100771543840053,0.391637687541637,0.394714644108422
680,0.100780227930993,0.391654041603327,0.395105768396939
681,0.100697925709572,0.391543170486068,0.39507613114807
682,0.100672952622602,0.3913279550671,0.394961201100594
683,0.10069956254123,0.391246408796538,0.395053051584025
684,0.100713716980862,0.391307188302809,0.39503788937444
685,0.100685706440229,0.391157718508382,0.395141770332773
686,0.100773772895448,0.39109499369436,0.395057767744344
687,0.100780037572737,0.391309024550671,0.39504311633861
688,0.10074452322001,0.391024372538435,0.39503646928802
689,0.100716842512363,0.391094487113619,0.394794022475381
690,0.100710930895956,0.391091642264303,0.394808681699964
691,0.100777722439604,0.390928138980255,0.394831517631558
692,0.100814523101779,0.39100137966641,0.394793910005387
693,0.100972144863751,0.390896107448486,0.394762576764198
694,0.10099541559809,0.390992251120138,0.394470875052145
695,0.101024622713295,0.391113285886854,0.394412340908504
696,0.100956174750597,0.391125279366378,0.39432137060823
697,0.100941200874739,0.391202839493844,0.394427960278509
698,0.100898608288414,0.391088398295649,0.394321856895019
699,0.100899666346892,0.39050275709214,0.394324867798189
700,0.10090256522838,0.390584594383438,0.394173487789699
701,0.100863418331405,0.390958343943859,0.394172332317525
702,0.100760419757873,0.390980505592742,0.394175183960295
703,0.100767844240336,0.391042498687537,0.394564848018659
704,0.100747011895731,0.391804464877846,0.394734374336568
705,0.100699720849248,0.391719235615019,0.394616951313363
706,0.100691444553064,0.391662518973332,0.39460108651015
707,0.100826504960357,0.391677111368008,0.394572349209768
708,0.100815412102136,0.391264070588612,0.394474332871412
709,0.100795491587288,0.391463300979995,0.39398519720897
710,0.100787472908118,0.391743149398502,0.394193743588593
711,0.100532409990796,0.391755863992829,0.394264943266141
712,0.100450028950118,0.391823335734653,0.394296028998189
713,0.100445186560583,0.391758636479056,0.393996334639669
714,0.100446910484038,0.391852652626528,0.394147499988002
715,0.100445057433189,0.391946772438386,0.394201781591833
716,0.100467566357346,0.392171240136978,0.394459887328042
717,0.100439288868482,0.392145211117345,0.394400728048719
718,0.100373718419136,0.392123647932223,0.394359693685177
719,0.100462852590383,0.391937083772528,0.394294033759583
720,0.100363425833415,0.392250046255626,0.394342980393558
721,0.100346337229255,0.39225384988723,0.394338779473686
722,0.100496821802935,0.392173080965692,0.394305288800226
723,0.100495287755953,0.391308989823115,0.394331104851443
724,0.100418269935836,0.391468333180967,0.394148894542169
725,0.100420664035711,0.390976602813786,0.394112243266773
726,0.100411619962854,0.390825247634764,0.394188268138411
727,0.100270923859258,0.390535692990032,0.394180929688655
728,0.100273371662476,0.390441381412381,0.394102678690016
729,0.100333037599215,0.390499871013768,0.393709113741884
730,0.100273094010078,0.39055653449005,0.393725617947612
731,0.100325975531851,0.391655154551646,0.393617927844659
732,0.100324620586747,0.391608386820138,0.393740099917201
733,0.100374669243554,0.392257999807513,0.393295284651251
734,0.100390182205036,0.392321152388392,0.393497504175343
735,0.100424614819326,0.391898861393271,0.393456887871527
736,0.100405379592027,0.39119761390106,0.393415357108196
737,0.10050505808944,0.391197473991262,0.393353678709367
738,0.100559898439205,0.390854793632586,0.393286128373961
739,0.100652580150844,0.390946931503066,0.393294202781194
740,0.10060596971133,0.391009108882964,0.393417908310295
741,0.100591710046637,0.39119763833999,0.393663338775695
742,0.10057162918059,0.391346269654561,0.393763638130756
743,0.100651091853793,0.391451686210097,0.393470027886761
744,0.100754484715252,0.39136853986741,0.393542393526779
745,0.100787838919189,0.391817847821561,0.39388699913765
746,0.100920522873871,0.391837995653062,0.393878534534643
747,0.100917397957326,0.391856072750737,0.393847985366723
748,0.100918732549254,0.391534050569428,0.394073003197475
749,0.100917543348798,0.391489756290809,0.394044808903152
750,0.100976795925352,0.390980476336765,0.39426093476967
751,0.100979264520771,0.391193704966279,0.394265068774315
752,0.101002512974864,0.391248027504605,0.394279499550771
753,0.100866564453282,0.391224026516866,0.394317466086518
754,0.100868346176783,0.391477064232884,0.394279148120203
755,0.100769619859227,0.391511294918263,0.394166815346184
756,0.100773183666248,0.391297559730099,0.393777832339034
757,0.100789427262811,0.391443569460459,0.393652393849312
758,0.100666643905477,0.391587740816579,0.393736364883673
759,0.100677328010413,0.391687690422562,0.393853814633341
760,0.100538958951478,0.391553168879892,0.393849305680261
761,0.100557618848549,0.391635325506554,0.393731536599487
762,0.100504676666901,0.391778573634408,0.393704688220762
763,0.10050481796078,0.391616238727612,0.393951020145283
764,0.100500610178545,0.391696959557667,0.394033564843127
765,0.10047197301327,0.391703435141671,0.39398857771935
766,0.100362114998032,0.391337328075526,0.394017859940926
767,0.10039137461464,0.391152046814942,0.393873292697465
768,0.100420176376753,0.390907366139511,0.393742171898775
769,0.100402697081169,0.390923581417419,0.393639873714671
770,0.100388952139371,0.390928602836486,0.393659892071806
771,0.100413676190654,0.39092272085621,0.393280043998866
772,0.100536331667282,0.391073460684265,0.393262146859901
773,0.100567520095054,0.391114844703296,0.393175204002463
774,0.100588029301846,0.391383520502498,0.393739609146953
775,0.100561260706985,0.391412234565952,0.393830098853107
776,0.100497621154672,0.391808820672588,0.393914204969303
777,0.100539803162855,0.39183560578487,0.393944914994902
778,0.100533780018769,0.392319368281532,0.393938193693331
779,0.100528210848008,0.392396944819711,0.394030510879818
780,0.10062382943314,0.392552009702642,0.394286855180106
781,0.100654123171516,0.392916460893259,0.394298699691536
782,0.100717661885189,0.392358467115612,0.394366967177037
